| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:49:34:49:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:49:82:49:82       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:57:34:57:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:57:56:57:68       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:57:34:57:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:57:71:57:79       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:57:34:57:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:57:82:57:82       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:65:34:65:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:65:56:65:68       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:65:34:65:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:65:71:65:79       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:65:34:65:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:65:82:65:82       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:75:34:75:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:75:56:75:68       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:75:34:75:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:75:71:75:79       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:75:34:75:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:75:82:75:82       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:86:34:86:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:86:56:86:68       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:86:34:86:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:86:71:86:79       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:86:34:86:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:86:82:86:82       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:93:34:93:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:93:56:93:68       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:93:34:93:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:93:71:93:79       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:93:34:93:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:93:82:93:82       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:100:34:100:83     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:100:56:100:68     |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:100:34:100:83     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:100:71:100:79     |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:100:34:100:83     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:100:82:100:82     |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:107:34:107:83     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:107:56:107:68     |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:107:34:107:83     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:107:71:107:79     |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:107:34:107:83     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:107:82:107:82     |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:114:34:114:83     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:114:56:114:68     |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:114:34:114:83     |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:114:71:114:79     |
