| ...->...                              | ()                                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/main/java/org/fusesource/jansi/Ansi.java:161:49:161:82                                         |    0 |      |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:198:22:198:63                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:198:58:198:62                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:215:22:215:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:215:32:215:36                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:215:22:215:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:215:40:215:59                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:215:22:215:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:215:62:215:66                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:332:22:332:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:332:32:332:36                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:332:22:332:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:332:40:332:59                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:332:22:332:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:332:62:332:66                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:349:22:349:62                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:349:31:349:32                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:349:22:349:62                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:349:35:349:54                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:349:22:349:62                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:349:57:349:61                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:366:22:366:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:366:32:366:36                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:366:22:366:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:366:40:366:59                                  |
| new Ansi(...)                     | Ansi(int, StringBuilder, Ansi)                                                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:366:22:366:67                                  |    3 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/jansi/src/test/java/org/fusesource/jansi/Ansi_ESTest.java:366:62:366:66                                  |
