| super(...)                        | Object()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/com/kamikaze/pfordelta/LCPForDelta.java:54:14:54:24                                       |    0 |      |
| ...->...                          | ()                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/longcompression/TestLongVariableByte.java:59:65:59:70                           |    0 |      |
| ...->...                          | ()                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/longcompression/TestLongVariableByte.java:66:65:66:70                           |    0 |      |
| super(...)                        | Object()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/longcompression/synth/LongClusteredDataGenerator.java:28:16:28:41               |    0 |      |
| new Random(...)                   | Random()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/longcompression/synth/LongUniformDataGenerator.java:108:23:108:34               |    0 |      |
| super(...)                        | Object()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/longcompression/synth/LongUniformDataGenerator.java:28:8:28:31                  |    0 |      |
| new Random(...)                   | Random()                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/longcompression/synth/LongUniformDataGenerator.java:35:29:35:40                 |    0 |      |
| new HashSet<Long>(...)            | HashSet<Long>()            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/test/java/me/lemire/longcompression/synth/LongUniformDataGenerator.java:57:31:57:45                 |    0 |      |
| new IllegalArgumentException(...)       | IllegalArgumentException(String)                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/BitPacking.java:145:31:146:57                              |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/BitPacking.java:146:33:146:56                              |
| new IllegalArgumentException(...)       | IllegalArgumentException(String)                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/BitPacking.java:1809:31:1810:57                            |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/BitPacking.java:1810:33:1810:56                            |
| new IllegalArgumentException(...)       | IllegalArgumentException(String)                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/BitPacking.java:3124:31:3125:57                            |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/BitPacking.java:3125:33:3125:56                            |
| new Encoder(...)                        | Encoder(int)                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagBinaryPacking.java:35:51:35:84                  |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagBinaryPacking.java:35:83:35:83                  |
| new Decoder(...)                        | Decoder(int)                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagBinaryPacking.java:69:51:69:84                  |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagBinaryPacking.java:69:83:69:83                  |
| super(...)                              | Context(int)                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagEncoding.java:32:25:32:44                       |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagEncoding.java:32:31:32:42                       |
| super(...)                              | Context(int)                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagEncoding.java:67:25:67:44                       |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagEncoding.java:67:31:67:42                       |
| new Encoder(...)                        | Encoder(int)                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagVariableByte.java:31:51:31:84                   |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagVariableByte.java:31:83:31:83                   |
| new Decoder(...)                        | Decoder(int)                                                                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagVariableByte.java:104:51:104:84                 |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/DeltaZigzagVariableByte.java:104:83:104:83                 |
| new FastPFOR(...)                       | FastPFOR(int)                                                                                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/FastPFOR.java:91:24:91:55                                  |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/FastPFOR.java:91:38:91:54                                  |
| new FastPFOR128(...)                    | FastPFOR128(int)                                                                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/FastPFOR128.java:72:24:72:57                               |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/FastPFOR128.java:72:40:72:56                               |
| new RuntimeException(...)               | RuntimeException(String)                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/GroupSimple9.java:3020:11:3020:50                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/GroupSimple9.java:3020:32:3020:49                          |
| new RuntimeException(...)               | RuntimeException(String)                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/GroupSimple9.java:3474:11:3474:55                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/GroupSimple9.java:3474:32:3474:54                          |
| new RuntimeException(...)               | RuntimeException(String)                                                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/GroupSimple9.java:3543:11:3543:50                          |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/GroupSimple9.java:3543:32:3543:49                          |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntCompressor.java:33:17:34:35                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntCompressor.java:33:42:33:60                             |
| new SkippableComposition(...)           | SkippableComposition(SkippableIntegerCODEC, SkippableIntegerCODEC)                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntCompressor.java:33:17:34:35                             |    2 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntCompressor.java:34:17:34:34                             |
| new IntWrapper(...)                     | IntWrapper(int)                                                                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntCompressor.java:52:29:52:45                             |    1 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects/JavaFastPFOR/src/main/java/me/lemire/integercompression/IntCompressor.java:52:44:52:44                             |
